skn,name,lat,lng,island
844.5,Kaala 0521,21.50675,-158.144861,OA
844.4,KR-8,21.50711144,-158.1419717,OA
844.3,KR-6,21.51100038,-158.1561379,OA
844.2,KR-7,21.50822256,-158.1480826,OA
844,Mount Kaala,21.50777778,-158.1425,OA
843.8,WAIALUA 2.0,21.576507,-158.159729,OA
843.7,DILLIINGHAM,21.57194444,-158.1986111,OA
843.5,Mokuleia,21.58100067,-158.1486336,OA
843.3,Dillingham Fld,21.57822697,-158.197241,OA
843.2,KR-2,21.5584917,-157.9039174,OA
843.1,KR-1,21.55878144,-158.1505782,OA
843,Gay 8 (80),21.57267039,-158.164466,OA
842.9,MAKUA RIDGE,21.54277778,-158.1988889,OA
842.8,MAKUA RANGE,21.52861111,-158.2261111,OA
842.7,MAKUA VALLEY,21.52611111,-158.2041667,OA
842.6,KR-5,21.51683387,-158.1644708,OA
842.5,KR-4,21.52488988,-158.1689148,OA
842.4,KR-3,21.53127972,-158.1636362,OA
842.3,PFR-7,21.5312785,-158.1778035,OA
842.2,PFR-5,21.53238928,-158.1808591,OA
842.1,MakahaRainGage,21.50158333,-158.1801667,OA
842,MAKAHA MAUKA 842,21.50849987,-158.1722493,OA
841.9,Bowman Cottage,21.57822372,-158.2316838,OA
841.8,KP-1,21.54655329,-158.2391931,OA
841.7,KP-2,21.55405464,-158.2383571,OA
841.6,KP-3,21.56155613,-158.2391876,OA
841.5,KP-4,21.5643345,-158.2464082,OA
841.4,KP-5,21.57238571,-158.2669687,OA
841.3,KAENA POINT 841.3,21.56322317,-158.2430755,OA
841.2,KUAOKALA,21.57027778,-158.26,OA
841.16,CAMP ERDMAN 841.16,21.57877964,-158.2236287,OA
841.15,PFR-1,21.5685045,-158.1752991,OA
841.14,PFR-2,21.56017053,-158.1722446,OA
841.13,PFR-3,21.55433597,-158.1783567,OA
841.12,PFR-4,21.54599998,-158.1864143,OA
841.11,PFR-6,21.54488715,-158.1950263,OA
841,KAWAIHAPAI 841,21.57100512,-158.1866869,OA
840.2,KAILUA 3.1 N,21.4472,-157.7372,OA
840.1,COCONUT ISLAND 840.1,21.43321608,-157.7869766,OA
840,KANEOHE BAY MCAS,21.44404851,-157.7730876,OA
839.9,Waihee Stream,21.44599541,-157.8666977,OA
839.8,Waihee Pump,21.4463997,-157.8584,OA
839.7,Waihee-BWS,21.44682861,-157.8630866,OA
839.6,Kahaluu Field 18,21.45904935,-157.8325312,OA
839.31,HaikuRaingagenrHeeia,21.40628611,-157.829475,OA
839.3,Haiku,21.40627416,-157.8294766,
839.2,Heeia,21.42738351,-157.8055875,OA
839.15,Ahuimanu Loop,21.4319992,-157.8373,OA
839.14,Club View,21.43127326,-157.8397538,OA
839.13,Kalahaku,21.44571718,-157.8469757,OA
839.12,AHUIMANU LOOP 839.12,21.432,-157.8373,OA
839.11,Waihee Ridge,21.44405106,-157.8666977,OA
839.1,Ahuimanu,21.43349536,-157.8389205,OA
839,Kahaluu,21.43516228,-157.8522536,OA
838.8,KANEOHE 1.8 WNW,21.4209,-157.8183,OA
838.7,Haw Loa College,21.37794094,-157.7822557,OA
838.6,Holokuku,21.41738426,-157.8141987,OA
838.3,Heeia Waena,21.41932854,-157.8122543,OA
838.2,Haiku Plantation,21.4232174,-157.8169763,OA
838.1,KANEOHE 838.1,21.42349474,-157.803921,OA
838,Kaneohe Ranch,21.37516321,-157.7789225,OA
837.8,Heeia NERR,21.43139,-157.81528,OA
837.7,He'eia Fishpond,21.43377,-157.815,OA
837.6,KANEOHE 3.9 NW,21.4551,-157.8294,OA
837.5,WAIHEE 837.5,21.45167,-157.84889,OA
837.4,Heeia Fishpond,21.43377225,-157.8097541,OA
837.3,Kahaluu Mauka,21.45071629,-157.8222538,OA
837.2,Kaalaea,21.46627176,-157.8539196,OA
837.12,WAIAHOLE STREAM NEAR KAHALUU 2N,21.48194,-157.8458,OA
837.11,WaiaholeRGatKamehamehaHwy,21.48197222,-157.8458333,OA
837,WAIAHOLE 837,21.47016136,-157.8833636,OA
836.1,Waipio 1,21.46849598,-157.9289192,OA
836,WAIAWA 836,21.45849624,-157.9239194,OA
835.2,Palisades,21.4298,-157.9452,OA
835.1,Momilani,21.41016574,-157.9566981,OA
835,Field 71,21.41488766,-157.9555869,OA
834.9,Field 550,21.45099744,-157.9700306,OA
834.8,Field 545,21.44488639,-157.9611418,OA
834.7,Adit 8,21.44516399,-157.9539196,OA
834.6,Gage 15,21.43016448,-157.9472533,OA
834.4,Waimano 2,21.43349684,-157.9005867,OA
834.3,Waimano 1,21.4251643,-157.9289202,OA
834.2,Waiawa,21.4384979,-157.967253,OA
834.14,Pearl City HI US F9678-FW9678,21.423,-157.952,OA
834.13,Waiawa CF,21.4440994,-157.9669,OA
834.12,P Palisades,21.43377508,-157.9297533,OA
834.1,Field 3,21.42960936,-157.9661421,OA
834,Gage 7,21.42016518,-157.9589202,OA
833,KOOLAU DAM 833,21.496138,-157.969096,OA
832.8,Main House,21.46433004,-157.9600303,OA
832.7,Gate House #1,21.46016367,-157.9672526,OA
832.3,Kipapa (750),21.47183004,-157.9805855,OA
832.2,KipapaRaingagenrWaawa,21.47027778,-157.9708333,OA
832.1,Waiawa Ditch,21.46349681,-157.9639192,OA
832,Waikakalaua,21.48516297,-157.9905852,OA
831.2,Field 4113 Makai,21.4246099,-157.9791977,OA
831.1,Ku Tree Dam,21.49516246,-157.9805851,OA
831,Field 3c,21.42016569,-157.9805866,OA
830.6,Gage 4 Mink,21.46682946,-157.9339192,OA
830.2,Gage 12-Libby,21.45877546,-158.0139189,OA
830.1,Field 530,21.43183175,-157.9772531,OA
830,Field 92,21.45183106,-157.9855859,OA
828,SCHOFIELD EAST,21.49944444,-157.9933333,OA
827,Kipapa 5 Pump,21.48349632,-157.9855853,OA
826.1,Fld 4132 (Dole),21.44905356,-157.9925304,OA
826,Field 4101,21.44849806,-157.9936415,OA
825.4,Field 4106,21.43849854,-157.9939196,OA
825.3,Field 540,21.44183132,-157.9772529,OA
825.2,Waipio Fld 137,21.43516523,-157.9889197,OA
825.1,Field 4109,21.43349882,-157.9955863,OA
825,Kipapa (375),21.44683156,-157.9989193,OA
824.2,Waipio,21.4199009,-158.0058,OA
824.1,Field 525,21.42599899,-157.9889199,OA
824,Field 410 (360),21.41349967,-157.9989199,OA
823,Kipapa 5,21.47349689,-158.0005853,OA
822.2,Field 95,21.42683567,-158.0755858,OA
822.1,Field 90,21.42683437,-158.0622525,OA
822,Gage 5,21.42850053,-158.0572525,OA
821.3,"SFKaukonahuaRainGage,nrWaawa",21.48880556,-157.9960556,OA
821.2,Lelehua Golf Crs,21.48571905,-158.0333626,OA
821.1,Pine Spur-Pri,21.48488535,-158.0039185,OA
821,Pine Spur,21.4801634,-158.0122518,OA
820.6,Mililani,21.4638004,-157.9991,OA
820.5,Waipio A Field 5,21.46516395,-157.9986411,OA
820.4,Gage 13-Libby,21.45516416,-157.9822526,OA
820.3,Wahiawa (760),21.47321922,-158.0105852,OA
820.2,PRI WAHIAWA 820.2,21.46349751,-158.0189187,OA
820.1,Kipapa 1,21.4534979,-158.0022524,OA
820,Gage 1-Libby,21.4601643,-158.0155854,OA
818.1,Field 220,21.41683324,-158.0289196,OA
818,Field 4111,21.4184998,-158.0289196,OA
817.3,Field 240,21.43849871,-158.0247525,OA
817.1,Field 4107,21.4434984,-158.0072526,OA
817,Kapapa Camp 1,21.45349796,-158.0189189,OA
816,Field 4111-12,21.4101669,-158.0239198,OA
815.1,Miilani Golf,21.44849826,-158.0272523,OA
815,Field 245,21.44849826,-158.0272522,OA
814.1,Deep Well,21.48849659,-158.0272514,OA
814,Pri Wahiawa,21.495163,-158.0355846,OA
813.4,HOAEAE UPPER,21.45,-158.05,OA
813.3,Field 260,21.45016516,-158.0444743,OA
813.1,Field 60,21.44016543,-158.0355857,OA
813,Robinson Camp 1,21.4479429,-158.0383633,OA
812.2,Van 6A,21.43822123,-158.0458635,OA
812.1,Field 225,21.42405516,-158.0408638,OA
812,Robinson Camp 2,21.43433245,-158.0408636,OA
811,Field 230,21.42849944,-158.0439193,OA
810.1,WHEELER ARMY AIR FIELD 810.1,21.48722,-158.02806,OA
810,Wheeler Field,21.48349703,-158.0372515,OA
809.3,Field 275,21.43988952,-158.0583634,OA
809.1,Field 56,21.41350058,-158.0489195,OA
809,Field 33,21.44183378,-158.0572523,OA
808,Field 32,21.44350239,-158.068919,OA
807.2,Field 170,21.42266777,-158.0639193,OA
807.1,PRI KUNIA,21.4185006,-158.0539194,OA
807,CAMP 84 807,21.42016739,-158.0572527,OA
806.1,Field 1,21.46349819,-158.0455852,OA
806,Kunia Dm,21.45683426,-158.0589187,OA
805,Leilehua Camp,21.48155852,-158.0772513,OA
804.5,WAIANAE 3.4 SSE,21.4051,-158.1596,OA
804.4,Nanakuli,21.39767007,-158.164197,OA
804.2,Yamaguchi,21.43516848,-158.1639182,OA
804.1,Kolekole,21.473073,-158.115844,OA
804,Lualualei,21.4211006,-158.1352,OA
803.2,WAIANAE VALLEY,21.48055556,-158.1552778,OA
803.1,Lualualei Watunn,21.47794876,-158.1322506,OA
803,WAIANE VALLEY 803,21.48683485,-158.1405838,OA
802.4,Puea Mauka Ditch,21.46683468,-158.1591952,OA
802.3,Range 1-2,21.4851713,-158.1094729,OA
802.2,Kolekole Pass Q,21.47711766,-158.1136397,OA
802.1,Puhawai,21.46683886,-158.1289175,OA
802,WAIANE VALLEY 802,21.46683481,-158.1572508,OA
801.2,WAIANAE BOAT HARBOR,21.4503,-158.184,OA
801.1,Waianae Kawiwi,21.4566994,-158.18,OA
801,Waianae Valley,21.45183461,-158.1789177,OA
800.3,MAKAHA CTRY CLUB 800.3,21.47833333,-158.1963889,OA
800.2,MAKAHA CTRY CLUB,21.47850034,-158.1903061,OA
800.1,MAKAHA VALLEY,21.472113,-158.199474,OA
800,Makaha Valley,21.48488892,-158.1905837,OA
799,WAIAWA PHB,21.48,-158.1072222,OA
798.2,Waianae Lihue,21.4485016,-158.1878068,OA
798,WAIANAE 798,21.44683495,-158.1855845,OA
797,Kamaile Pump,21.45989021,-158.197251,OA
796.2,Makaha-Sears,21.46711219,-158.2172509,OA
796.1,MAKAHA KAI 796.1,21.46988994,-158.2166952,OA
796,Makaha Kai (25),21.47183435,-158.2153064,OA
795.3,Waimanalo Nonokio,21.3356991,-157.7116,OA
795.2,WAIMANALO NONOKLO 795.2,21.3356,-157.7116,OA
795.1,WAIMANALO EXP F 795.1,21.33516407,-157.7105906,OA
795,Coral Hill,21.33016428,-157.7055909,OA
794.3,WaimanaloRainGage,21.35073333,-157.7278111,OA
794.2,Waimanalo,21.34683007,-157.7139235,OA
794.1,Bellows Field,21.35182971,-157.71059,OA
794,Mokulama,21.34016402,-157.722257,OA
793.2,BELLOWS AFS AT WAIMANALO,21.3667,-157.717,OA
793.1,KAILUA 2.2 SSE,21.3727,-157.725,OA
793,Lagoon Pump,21.35682987,-157.7239231,OA
792.1,Waimanalo Mauka,21.33516466,-157.7389237,OA
792,Maunawili Reserv,21.33516473,-157.742257,OA
791.9,Kaneohe Bay Dr,21.42182746,-157.7633659,OA
791.8,Kailua,21.40793905,-157.7436441,OA
791.7,Kalaheo Hillside,21.41988304,-157.7494771,OA
791.6,Kaimake Loop,21.41016128,-157.7519773,OA
791.5,Kailua,21.39682844,-157.7422555,OA
791.4,Kalama,21.40349479,-157.7422553,OA
791.3,KAILUA FIRE STATION,21.3958,-157.7399,OA
791.2,Kailua-Parry,21.41516102,-157.7478107,OA
791.13,Kailua Beach,21.40016146,-157.7355887,OA
791.12,Kaneohe Yacthclb,21.41849431,-157.7655882,OA
791.11,Aikahi Park,21.42821582,-157.7491991,OA
791.1,Kailua Hill,21.38682896,-157.7472556,OA
791,Kailua Camp,21.38849556,-157.7472556,OA
790.9,Kailua GB,21.39733333,-157.7321667,OA
790.8,Lanikai,21.39016142,-157.7192001,OA
790.7,Kailua-Burch,21.3968283,-157.7355888,OA
790.6,Maunawili Circle,21.3662746,-157.7689228,OA
790.5,Lanikai,21.38182787,-157.7092002,OA
790.4,Kahaluu Fld 83,21.37849607,-157.7555891,OA
790.2,Kailua,21.3834958,-157.750589,OA
790.11,Olomana Fire Stn,21.3777008,-157.7507,OA
790.1,Kailua Fld Lab,21.36849668,-157.767256,OA
790,Hawaii Youth,21.37682941,-157.7505891,OA
789,Konahuanui,21.35294252,-157.788923,OA
788.2,St Stephens Seminary,21.3666992,-157.7786,OA
788.1,PALI GOLF COURSE 788.1,21.37183016,-157.7839226,OA
788,ST STEPHENS SEMINARY,21.3666,-157.7785,OA
787.2,Maunawili,21.3509998,-157.7668,OA
787.1,MAUNAWILI 787.1,21.351,-157.7668,OA
787,Maunawili Ranch,21.35349746,-157.7639231,OA
786.1,Nuuanu Pali,21.36571962,-157.7928116,OA
786,Nuuanu Pali,21.36655292,-157.7936448,OA
785.4,Manoa Lyon Arbo,21.3330002,-157.8024,OA
785.2,Lyon Arboretum,21.33294411,-157.8022567,OA
785.12,Lyon 0501,21.333,-157.8025,OA
785.11,WAIHI STREAM NEAR HONOLULU 3NE,21.3283,-157.801,OA
785.1,Manoa Val Mauka,21.32905543,-157.8005901,OA
785,Manoa-HSPA,21.33238858,-157.8017011,OA
784.3,Lyon weather station by greenhouse,21.33292,-157.80217,OA
784.2,Lyon Aihualama Stream below diversion,21.3342,-157.802,OA
784.1,Lyon Aihualama Stream above diversion,21.33517,-157.80258,OA
784.11,Kalawahine 0506,21.34522,-157.80556,OA
784,PAUOA FLATS 784,21.33516,-157.81058,OA
783.3,Old Pali Road,21.34849928,-157.8236451,OA
783,NUUANU RES 4 783,21.35266525,-157.807534,OA
782.4,Waikalua,21.411,-157.783,OA
782.3,Nuuanu Upper,21.3502007,-157.8184,OA
782.2,Luakaha,21.34905459,-157.8161452,OA
782.1,Halfway House,21.34766603,-157.825034,OA
782,LUAKAHA LOWER 782,21.34961009,-157.8150341,OA
781.9,RBKamooaliiRaingagenrKaneohe,21.38628889,-157.7928083,OA
781.8,Kaneohe-Wylie,21.40460651,-157.794477,OA
781.7,LULUKU 781.7,21.3873,-157.8098,OA
781.6,Kokokahi,21.40738398,-157.7839216,OA
781.4,Kamooalii Str,21.41016194,-157.8005879,OA
781.31,Kaneohe HI US D9459-DW9459,21.4,-157.806,OA
781.3,Kaneohe,21.40016233,-157.7972549,OA
781.21,Kaneohe HI US G0987-GW0987,21.408,-157.794,OA
781.2,Kaneohe-Gowing,21.40932852,-157.795588,OA
781.13,"KANEOHE 0.8 SW, HI US",21.4039,-157.8017,OA
781.12,Luluku,21.3875008,-157.8099,OA
781.11,LulukuRaingageatalt,21.39184444,-157.809475,OA
781.1,Halekou,21.38516315,-157.798922,OA
781,KANEOHE MAUKA 781,21.40849568,-157.8105878,OA
780.8,Dowsett Hilands1,21.34211089,-157.8283674,OA
780.6,Nuuanu,21.34183306,-157.8255896,OA
780.5,TANTALUS 2 780.5,21.32711168,-157.8239234,OA
780.4,Nuuanu Valley,21.34655468,-157.813923,OA
780.3,TANTALUS MAUKA,21.32822253,-157.8158678,OA
780.2,Tantalus,21.33016681,-157.8139234,OA
780.12,HONOLULU 2.2 NW,21.3361,-157.8325,OA
780.11,Tantalus-Simms,21.32988922,-157.8205899,OA
780.1,Tantalus Peak,21.33016681,-157.8139234,OA
780,Tantalus Peak,21.33211117,-157.8153122,OA
777.3,Wilson Tunnel,21.3771,-157.8166,OA
777,KALIHI RES SITE 777,21.37516437,-157.8222555,OA
776.2,Kalihi Valley 4,21.35572164,-157.8428114,OA
776,Kalihi Tunnel 2,21.36794293,-157.8336445,OA
775.3,DOWSETT,21.3376686,-157.8361452,OA
775.14,Napuumaia 0505,21.35489,-157.83063,OA
775.13,Waolani 0504,21.33756,-157.84092,OA
775.12,Upper Waolani 0503,21.34666,-157.83641,OA
775.11,Nuuanu Res1 0502,21.339124,-157.836859,OA
775.1,Nuuanu Valley,21.34683332,-157.8472559,OA
775,NUUANU RES 5 775,21.339125,-157.835905,OA
774.8,Nuuanu,21.33683364,-157.838923,OA
774.7,Country Club,21.34683332,-157.8472559,OA
774.6,Oahu Country Cb,21.34016683,-157.8405895,OA
774.5,Wyllie Street,21.32822312,-157.846701,OA
774.4,Kalihi Duncan,21.36099943,-157.8528111,OA
774.3,Kalihi Valley,21.35183333,-157.8572557,OA
774.2,Insane Asylum,21.32850137,-157.8708673,OA
774.1,Jack Lane Nurse,21.33377833,-157.8436453,OA
774,Kalihi USGS,21.36294355,-157.8444778,OA
773.8,HONOLULU 3.9 WNW,21.3372,-157.8614,OA
773.7,Kalihi,21.35044447,-157.8558669,OA
773.3,KaliRaingage,21.33823889,-157.8739194,OA
773.1,Kalihi Ug Shaft,21.34350079,-157.8736447,OA
773,KAPALAMA 773,21.33933391,-157.8567005,OA
772.7,Moanalua,21.38433171,-157.8580882,OA
772.6,MoanaluaRaingagenrKaneohe,21.38823333,-157.8486389,OA
772.5,Moanalua Stream,21.3736,-157.8801,OA
772.4,Moanalua,21.39571938,-157.8369769,OA
772.3,MoanaluaRGNo.1atalt1000,21.39338889,-157.8401111,OA
772.2,Moanalua,21.38322065,-157.8578106,OA
772.1,N.HalawaRaingagenrAiea,21.39295833,-157.8908639,OA
772,MoanaluaRaingagenrHonolulu,21.37823611,-157.8700306,OA
771.9,NHalawaRainGagenrHonolulu,21.382,-157.9033333,OA
771.7,Waimalu 2,21.42849636,-157.868087,OA
771.6,Aiea Hts,21.39349894,-157.9119766,OA
771.5,Halawa 2A,21.40183042,-157.8439212,OA
771.4,Halawa 2,21.39516492,-157.8739213,OA
771.3,Waimalu,21.41349786,-157.9022539,OA
771.2,HALAWA SHAFT,21.38016617,-157.9039214,OA
771.11,N.HalawaValleyRGattunnel,21.40488889,-157.8504444,OA
771.1,Halawa-Uka,21.39683206,-157.8972544,OA
771,North Halawa,21.390084,-157.894273,OA
770,MOANALUA 770,21.34794527,-157.8950332,OA
768.3,Tripler,21.36516649,-157.8822552,OA
767,Field 89,21.37516649,-157.9105881,OA
766.1,Halawa Heights,21.38211064,-157.9139213,OA
766,AIEA FIELD 86 766,21.38016633,-157.9172546,OA
765.2,Aliamanu Crater,21.35905623,-157.9089218,OA
765.1,Aloha Stadium,21.37114005,-157.9294771,OA
765,Field 87,21.36683485,-157.9291994,OA
764.7,AIEA 0.7 ENE,21.393,-157.9186,OA
764.6,AIEA HEIGHTS 764.6,21.39488776,-157.91031,OA
764.5,AIEA MACKENZIE,21.40405394,-157.9069764,OA
764.2,Field 85,21.38849928,-157.9222544,OA
764.1,Aiea Field 84,21.38155566,-157.9272546,OA
764,Aiea,21.38211133,-157.9289213,OA
763,Field 645,21.39683233,-157.9272542,OA
762,Field 78,21.40516529,-157.9289207,OA
761.1,Field 615,21.41294299,-157.9408648,OA
761,AIEA FIELD 625 761,21.40516566,-157.9405872,OA
760.2,PEARL COUNTRY CLU 760.2,21.3931,-157.9352,OA
760,Field 80,21.3851678,-157.9439213,OA
759,HNL AIRPORT,21.32183585,-157.9089224,OA
758.1,Salt Lake,21.34683476,-157.9105887,OA
758,Fleet Weather C,21.3482266,-157.9347556,OA
757.2,Puuloa,21.34350688,-157.9489227,OA
757.1,Pearl Harbor Nav,21.34517379,-157.9605894,OA
757,Hickam Field,21.33517268,-157.9555891,OA
756.2,PEARL CITY,21.3934,-157.9751,OA
756.1,Waimano Mauka,21.40183311,-157.9666982,OA
756,AIEA FIELD 68 756,21.39849977,-157.9555873,OA
755,Pearl Harbor,21.36017205,-157.9622556,OA
754.2,Manana,21.4129435,-157.9639203,OA
754.1,Pearl City Ter,21.40877714,-157.9669759,OA
754,Field 65,21.40849943,-157.9689204,OA
753,Pump 6,21.40683299,-157.9789203,OA
752.6,WAIAWA PHB,21.38694444,-157.9811111,OA
752.3,Field 500,21.41016624,-157.9855867,OA
752.2,Field 420,21.395167,-157.9869758,OA
752.1,Field 310,21.35683838,-157.983922,OA
752,Waipio-O Sugar,21.39016747,-157.9939203,OA
751.2,Rock Pile,21.33017119,-157.9972552,OA
751,Field 79.1,21.33683791,-158.0047551,OA
750,WAIPAHU 750,21.38683459,-158.0072536,OA
748,Field 410,21.41016656,-158.0055865,OA
747,Field 62 Os,21.35183731,-158.0089214,OA
746.1,Field 300,21.37350232,-158.0005874,OA
746,Apokaa,21.38183507,-158.015587,OA
745.1,Field 15,21.39627874,-158.0205866,OA
745,Pump 4,21.39350103,-158.0172534,OA
744,Field 74,21.32517164,-158.0194773,OA
743,Reservoir 2 Os,21.37183566,-158.0272539,OA
742.4,HONOULIULI PHB,21.35666667,-158.0205556,OA
742.3,Honouliuli,21.35961421,-158.0289209,OA
742.1,Field 205,21.39822332,-158.02892,OA
742,Pump 7,21.36350286,-158.0333651,OA
741,EWA PLANTATION 741,21.3401713,-158.0339215,OA
740.5,Kunia,21.3869991,-158.0358,OA
740.4,Kunia,21.38850159,-158.0305868,OA
740.2,Field 26,21.38516848,-158.0372535,OA
740.1,Field 220a,21.40516754,-158.0389198,OA
740,Reservoir 5 Os,21.35350367,-158.0455875,OA
739,Field 135,21.38516874,-158.0486423,OA
738.4,Field 155,21.40544668,-158.0589197,OA
738.3,Field 160,21.41016998,-158.0739197,OA
738.2,Field 140,21.39683541,-158.0505865,OA
738.1,Field 57,21.40350207,-158.0555864,OA
738,Field 165,21.41016814,-158.0555862,OA
737,Reservoir 9 Os,21.37350221,-158.0472536,OA
736,Reservoir 8 Os,21.36017012,-158.0539207,OA
735,Field 43 Os,21.33017537,-158.0672556,OA
734.5,HONOULIULI STREAM TRIBUTARY NEAR WAIPAHU 4WNW,21.4019,-158.067,OA
734.4,Field 130,21.39183705,-158.0655866,OA
734.3,Gage 11-Libby,21.36628145,-158.0666981,OA
734.2,Gage 10,21.39183583,-158.05392,OA
734.1,Gage 9,21.40016884,-158.0539198,OA
734,Gage 3,21.39183548,-158.0505866,OA
733.1,Field 120,21.3793379,-158.0741979,OA
733,Field 105,21.37350314,-158.0622535,OA
732,Reservoir 6 Os,21.34517165,-158.0622544,OA
731.2,MAKAKILO CITY 0.6 NW,21.3645,-158.0947,OA
731.1,PALEHUA CORRAL 731.1,21.37028,-158.09333,OA
731,Field 151,21.36572901,-158.0822539,OA
730.1,MAKAKILO,21.34267337,-158.0861432,OA
730,MAKAKILO RES 6B 730,21.33850713,-158.0755882,OA
729.2,Field 85,21.41572454,-158.0708639,OA
729.1,Field 86,21.41016894,-158.0639196,OA
729,Field 85-86,21.41183666,-158.0755862,OA
728.2,PALEHUA,21.385,-158.1041667,OA
728.1,Palehua,21.37295353,-158.1153094,OA
727,Pump 10,21.33517369,-158.1072544,OA
726.1,PARADISE COVE 726.1,21.34,-158.11,OA
726,Dpd,21.34183936,-158.1222539,OA
725.6,PUU MANAWAHUA 725.6,21.39545453,-158.0944761,OA
725.4,Mauna Kapu,21.37962218,-158.1014208,OA
725.2,HOLULOA 725.2,21.39017687,-158.0939207,OA
725.1,Palehua,21.39684348,-158.100865,OA
725,Mikilua,21.40850258,-158.152145,OA
724.7,Kamehame,21.31933087,-157.6805914,OA
724.6,Kaalakei,21.2885003,-157.7183695,OA
724.5,Koko Head-Pri,21.29655494,-157.6928141,OA
724.4,PORTLOCK ROAD 724.4,21.27683397,-157.7072587,OA
724.3,Maunalua,21.28516673,-157.6972586,OA
724.23,Kaluanui Ridge 0531,21.30491,-157.70302,OA
724.22,Hawaii Kai Golf Course,21.2991009,-157.6644,OA
724.21,Kamehame,21.3085995,-157.6791,OA
724.2,Lunalilo Home,21.28183355,-157.6972587,OA
724.19,HAWAII KAI GC 724.19,21.29889,-157.66444,OA
724.15,Kaumakani St,21.27572283,-157.7025365,OA
724.14,Sea Life Park,21.31349715,-157.6639247,OA
724.13,Kalama Valley,21.29683234,-157.680592,OA
724.11,KOKOHEAD-PRI,21.29572203,-157.7100362,OA
724.1,Hahaione Valley,21.29349992,-157.7105917,OA
724,Makapuu Point,21.30849684,-157.650591,OA
723.9,Aina Haina,21.28266803,-157.7539249,OA
723.8,Niu Valley,21.2896996,-157.7332,OA
723.7,Aina Haina Lower,21.28183471,-157.7528138,OA
723.6,KII PLACE,21.2918,-157.7534,OA
723.4,PAIKO DRIVE 723.4,21.28172556,-157.7282194,OA
723.3,Aina Haina,21.28183465,-157.7505915,OA
723.2,Wailupe Res 170,21.29016762,-157.7522581,OA
723.12,Aina Haina,21.28905673,-157.7580913,OA
723.11,Hind Uka,21.29683406,-157.7555912,OA
723.1,Wailupe Mauka,21.29683406,-157.7555912,OA
723,Wailupe,21.27683512,-157.758925,OA
722.5,Waialae-Paul,21.27016945,-157.7861473,OA
722.4,Kahala,21.26766951,-157.7794806,OA
722.3,Pahoa Place,21.27016935,-157.7805917,OA
722.2,Kahala-Arnold,21.27016929,-157.777814,OA
722.1,Thorne,21.26405879,-157.7861474,OA
722,Kahala,21.26183672,-157.7855918,OA
721.5,Honolulu HI US AU956-KH6CTR,21.298,-157.792,OA
721.4,Palolo Fire Stn,21.2996006,-157.7944,OA
721.3,Kalaepohaku,21.29294641,-157.8050355,OA
721.2,Aha Maka,21.30766722,-157.7736463,OA
721.1,Palolo Valley,21.29683497,-157.7972577,OA
721,WILHELMINA RISE 721,21.29766804,-157.7853133,OA
720.7,HONOLULU 2.6 SSE,21.2863,-157.7826,OA
720.6,HONOLULU 2.7 SSE,21.285,-157.7816,OA
720.5,Halehoola,21.29683455,-157.773091,OA
720.4,Aonapo,21.29905641,-157.7647577,OA
720.3,Maunalua Hts,21.29544593,-157.7847577,OA
720.2,Waiamao,21.29961229,-157.7805909,OA
720.1,New Collins,21.2960015,-157.7867021,OA
720,MATSONIA DRIVE 720,21.2935016,-157.7855911,OA
718.9,UH Manoa HIG ROOF,21.29774,-157.81561,OA
718.8,Pukele Mauka,21.33509,-157.77585,OA
718.7,Waiakeakua Mauka,21.33644,-157.78267,OA
718.6,Iolani School,21.2875687,-157.82265,OA
718.5,Liljestrand House,21.32406,-157.83115,OA
718.4,Halau Ku Mana,21.31284,-157.82912,OA
718.3,Anuenu School,21.3046,-157.79045,OA
718.1,Olympus,21.33516556,-157.7772568,OA
718,PALOLO VALLEY 718,21.32183297,-157.7717015,OA
717.7,Waikiki Kalakaua,21.26044879,-157.8192028,OA
717.4,Diamond Head 2,21.26017065,-157.8055918,OA
717.3,Diamond Head 1,21.26350355,-157.7989252,OA
717.2,WAIKIKI 717.2,21.27183682,-157.8180917,OA
717.1,Kapiolani Park,21.26655931,-157.8139251,OA
717,BLACK POINT 717,21.25655947,-157.7925363,OA
716.8,Woodlawn-BWS,21.32322218,-157.7889237,OA
716.7,Waahila,21.3101675,-157.7944795,OA
716.6,Rhodes Gardens,21.3240558,-157.8028125,OA
716.5,Manoa Waena,21.31655635,-157.8086459,OA
716.4,Manoa Valley,21.30211275,-157.8144795,OA
716.3,Manoa Upper,21.32405572,-157.7994791,OA
716.2,Manoa,21.32516687,-157.8039236,OA
716.18,PaloloRainGageatPukeleStream,21.30684722,-157.7880889,OA
716.14,St Louis Hts Mid,21.29933495,-157.8047575,OA
716.13,St Louis Hts Upp,21.30572338,-157.7980907,OA
716.11,Woodlawn-Woolsey,21.30711232,-157.8047573,OA
716.1,Woodlawn,21.31350082,-157.8022572,OA
716,MANOA TUN 2 716,21.32794416,-157.7914236,OA
715.4,Leahi Hospital,21.27322517,-157.8019806,OA
715.3,Kaimuki-Dorr,21.28350242,-157.802258,OA
715.1,Waialae Kahala,21.27350261,-157.7872584,OA
715,WAIALAE KAHALA,21.27433592,-157.7880917,OA
714.4,Kukui Malu,21.32544489,-157.814479,OA
714.2,Kaliula,21.32016749,-157.815868,OA
714.1,Keahi,21.32044504,-157.808368,OA
714,TANTALUS 714,21.32683377,-157.8172567,OA
